"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20170606","동작구","0.017","0.042","0.3","0.002","16","10"
"20170606","광진구","0.016","0.042","0.4","0.003","16","5"
"20170606","한강대로","0.027","0.036","0.3","0.003","33",""
"20170606","강서구","0.026","0.046","0.3","0.007","24","11"
"20170606","강동구","0.011","0.045","0.3","0.003","18","8"
"20170606","은평구","0.022","0.035","0.4","0.005","24","12"
"20170606","청계천로","0.034","0.03","0.4","0.005","25","14"
"20170606","동대문구","0.019","0.032","0.3","0.004","19","9"
"20170606","마포구","0.015","0.041","0.3","0.003","22","15"
"20170606","중랑구","0.016","0.038","0.2","0.005","22","10"
"20170606","강남구","0.018","0.03","0.2","0.004","21","9"
"20170606","영등포로","0.04","0.016","0.3","0.005","31",""
"20170606","금천구","0.015","0.047","0.3","0.003","21","10"
"20170606","화랑로","0.045","0.022","0.5","0.004","29",""
"20170606","관악구","0.021","0.04","0.3","0.003","31","17"
"20170606","중구","0.029","0.036","0.3","0.002","18","10"
"20170606","종로","0.046","0.024","0.3","0.003","24","14"
"20170606","도봉구","0.014","0.041","0.5","0.004","18","11"
"20170606","성동구","0.019","0.04","0.2","0.004","25","10"
"20170606","구로구","0.014","0.04","0.4","0.004","23","11"
"20170605","도봉구","0.018","0.051","0.5","0.004","22","12"
"20170605","양천구","0.028","0.044","0.4","0.004","23","16"
"20170605","청계천로","0.048","0.034","0.5","0.005","30","15"
"20170605","홍릉로","0.047","0.037","0.3","0.003","29","9"
"20170605","강서구","0.029","0.058","0.3","0.007","30","13"
"20170605","공항대로","0.06","0.023","0.4","0.006","53","25"
"20170605","중랑구","0.022","0.047","0.2","0.005","27","13"
"20170605","용산구","0.025","0.047","0.2","0.003","20","14"
"20170605","광진구","0.023","0.047","0.4","0.003","21","7"
"20170605","관악구","0.032","0.046","0.4","0.004","35","19"
"20170605","강북구","0.02","0.057","0.3","0.003","14","7"
"20170605","정릉로","0.039","0.035","0.4","0.007","33","16"
"20170605","천호대로","0.042","0.025","0.3","0.003","23","13"
"20170605","노원구","0.022","0.053","0.3","0.002","21","10"
"20170605","화랑로","0.054","0.027","0.5","0.004","30",""
"20170605","도산대로","0.046","0.03","0.5","0.005","37","15"
"20170605","영등포구","0.034","0.045","0.6","0.003","33","14"
"20170605","강변북로","0.057","0.022","0.4","0.004","33",""
"20170605","금천구","0.033","0.044","0.4","0.004","31","15"
"20170605","서초구","0.029","0.047","0.4","0.005","29","14"
"20170605","서대문구","0.03","0.045","0.5","0.005","30","14"
"20170605","강남대로","0.081","0.022","0.5","0.005","39",""
"20170605","성동구","0.027","0.048","0.2","0.004","30","14"
"20170605","종로구","0.029","0.049","0.4","0.003","22","9"
"20170605","영등포로","0.057","0.019","0.4","0.005","42",""
"20170605","동작구","0.026","0.052","0.3","0.003","22","13"
"20170605","구로구","0.023","0.042","0.4","0.005","32","16"
"20170605","중구","0.036","0.046","0.4","0.003","22","11"
"20170605","신촌로","0.057","0.024","0.6","0.004","34","17"
"20170605","강남구","0.024","0.039","0.2","0.004","30","11"
"20170605","동대문구","0.024","0.042","0.4","0.004","20","11"
"20170605","동작대로","0.065","0.026","0.6","0.005","38",""
"20170605","한강대로","0.053","0.034","0.5","0.004","43",""
"20170605","마포구","0.027","0.046","0.4","0.004","27","19"
"20170605","종로","0.054","0.032","0.3","0.003","27","16"
"20170605","강동구","0.02","0.047","0.4","0.003","27","11"
"20170605","성북구","0.028","0.042","0.5","0.003","26","12"
"20170605","은평구","0.025","0.043","0.4","0.005","26","12"
"20170605","송파구","0.021","0.047","0.4","0.003","29","14"
"20170604","영등포구","0.022","0.044","0.5","0.003","33","11"
"20170604","정릉로","0.022","0.037","0.4","0.007","34","12"
"20170604","강서구","0.017","0.056","0.2","0.006","32","10"
"20170604","강변북로","0.039","0.025","0.4","0.004","36",""
"20170604","한강대로","0.032","0.035","0.4","0.004","37",""
"20170604","중랑구","0.014","0.043","0.2","0.005","30","11"
"20170604","성동구","0.02","0.041","0.2","0.004","44","12"
"20170604","금천구","0.019","0.043","0.3","0.003","26","10"
"20170604","강남대로","0.049","0.023","0.5","0.005","37",""
"20170604","공항대로","0.031","0.031","0.3","0.005","41","18"
"20170604","관악구","0.019","0.043","0.3","0.003","32","15"
"20170604","은평구","0.021","0.039","0.4","0.005","26","10"
"20170604","종로","0.022","0.039","0.1","0.003","27","13"
"20170604","신촌로","0.048","0.02","0.6","0.005","41","14"
"20170604","강남구","0.02","0.033","0.2","0.005","36","8"
"20170604","송파구","0.022","0.036","0.4","0.004","34","14"
"20170604","마포구","0.015","0.043","0.3","0.003","28","16"
"20170604","중구","0.021","0.045","0.3","0.002","24","10"
"20170604","강동구","0.022","0.037","0.4","0.003","32","10"
"20170604","화랑로","0.035","0.03","0.4","0.004","34",""
"20170604","강북구","0.01","0.055","0.3","0.003","17","6"
"20170604","동대문구","0.017","0.038","0.4","0.004","26","9"
"20170604","구로구","0.015","0.04","0.4","0.005","31","12"
"20170604","청계천로","0.024","0.04","0.2","0.004","29","13"
"20170604","광진구","0.022","0.037","0.4","0.003","24","5"
"20170604","양천구","0.016","0.044","0.3","0.004","22","13"
"20170604","노원구","0.011","0.053","0.3","0.003","27","11"
"20170604","종로구","0.018","0.045","0.3","0.003","23","7"
"20170604","영등포로","0.04","0.02","0.3","0.005","37",""
"20170604","동작구","0.016","0.046","0.3","0.003","21","10"
"20170604","성북구","0.018","0.039","0.4","0.003","30","11"
"20170604","도봉구","0.011","0.048","0.5","0.004","32","11"
"20170604","서초구","0.02","0.042","0.4","0.005","29","11"
"20170604","천호대로","0.035","0.029","0.3","0.003","26","12"
"20170604","도산대로","0.029","0.03","0.4","0.005","43","13"
"20170604","용산구","0.02","0.037","0.2","0.003","21","12"
"20170604","홍릉로","0.032","0.035","0.3","0.003","34","14"
"20170604","서대문구","0.026","0.039","0.4","0.005","35","12"
"20170604","동작대로","0.047","0.025","0.5","0.005","36",""
"20170603","동대문구","0.017","0.033","0.4","0.004","27","9"
"20170603","용산구","0.018","0.033","0.2","0.003","26","12"
"20170603","서대문구","0.026","0.033","0.5","0.005","38","12"
"20170603","홍릉로","0.034","0.027","0.4","0.003","38","17"
"20170603","화랑로","0.037","0.026","0.5","0.004","37",""
"20170603","강남구","0.015","0.032","0.2","0.004","31","7"
"20170603","정릉로","0.019","0.034","0.4","0.007","41","11"
"20170603","강변북로","0.039","0.021","0.4","0.004","39",""
"20170603","마포구","0.015","0.036","0.4","0.004","30","15"
"20170603","성동구","0.018","0.038","0.2","0.004","57","12"
"20170603","신촌로","0.047","0.016","0.7","0.004","42","15"
"20170603","강북구","0.008","0.05","0.3","0.003","20","7"
"20170603","광진구","0.017","0.038","0.4","0.003","25","5"
"20170603","동작구","0.013","0.043","0.3","0.003","23","10"
"20170603","구로구","0.012","0.037","0.4","0.005","34","13"
"20170603","금천구","0.018","0.039","0.4","0.003","30","10"
"20170603","노원구","0.012","0.046","0.3","0.003","27","10"
"20170603","중구","0.02","0.039","0.3","0.003","25","10"
"20170603","종로구","0.02","0.038","0.4","0.003","25","8"
"20170603","도봉구","0.01","0.043","0.5","0.003","32","12"
"20170603","강남대로","0.046","0.023","0.5","0.005","39",""
"20170603","영등포구","0.022","0.034","0.5","0.003","39","13"
"20170603","중랑구","0.017","0.035","0.2","0.005","35","12"
"20170603","강동구","0.016","0.039","0.4","0.003","33","9"
"20170603","강서구","0.018","0.045","0.3","0.007","36","10"
"20170603","영등포로","0.041","0.016","0.3","0.005","41",""
"20170603","양천구","0.016","0.037","0.4","0.004","24","13"
"20170603","동작대로","0.041","0.024","0.5","0.006","41",""
"20170603","은평구","0.019","0.034","0.3","0.005","32","12"
"20170603","송파구","0.015","0.04","0.4","0.004","35","12"
"20170603","서초구","0.016","0.04","0.4","0.005","32","11"
"20170603","성북구","0.019","0.034","0.4","0.003","35","12"
"20170603","도산대로","0.024","0.028","0.4","0.005","42","13"
"20170603","종로","0.026","0.03","0.2","0.003","30","15"
"20170603","공항대로","0.034","0.025","0.4","0.005","46","17"
"20170603","천호대로","0.029","0.03","0.3","0.003","33","12"
"20170603","한강대로","0.033","0.028","0.4","0.004","41",""
"20170603","청계천로","0.025","0.032","0.3","0.004","31","14"
"20170603","관악구","0.015","0.041","0.3","0.003","36","13"
"20170602","노원구","0.013","0.047","0.3","0.002","26","10"
"20170602","마포구","0.015","0.038","0.3","0.003","27","14"
"20170602","청계천로","0.025","0.033","0.4","0.004","29","12"
"20170602","홍릉로","0.036","0.019","0.3","0.004","30","11"
"20170602","용산구","0.018","0.034","0.2","0.004","20","11"
"20170602","서대문구","0.025","0.035","0.4","0.004","34","11"
"20170602","동작대로","0.049","0.02","0.5","0.005","39",""
"20170602","정릉로","0.029","0.029","0.4","0.006","34","13"
"20170602","한강대로","0.032","0.03","0.4","0.004","36",""
"20170602","영등포로","0.044","0.017","0.3","0.005","40",""
"20170602","서초구","0.018","0.038","0.3","0.005","29","10"
"20170602","양천구","0.017","0.032","0.3","0.004","23","12"
"20170602","동대문구","0.016","0.038","0.3","0.004","25","8"
"20170602","영등포구","0.024","0.031","0.4","0.003","36","11"
"20170602","신촌로","0.047","0.019","0.6","0.005","36","14"
"20170602","공항대로","0.044","0.022","0.4","0.005","48","17"
"20170602","도산대로","0.037","0.027","0.3","0.003","40","11"
"20170602","성동구","0.017","0.04","0.1","0.004","32","10"
"20170602","은평구","0.018","0.036","0.3","0.005","29","11"
"20170602","강서구","0.018","0.046","0.2","0.007","35","9"
"20170602","광진구","0.016","0.04","0.3","0.004","23","4"
"20170602","강남구","0.016","0.032","0.2","0.004","31","9"
"20170602","도봉구","0.012","0.041","0.4","0.003","31","11"
"20170602","송파구","0.016","0.038","0.3","0.004","33","9"
"20170602","구로구","0.012","0.037","0.3","0.004","33","12"
"20170602","종로구","0.018","0.04","0.3","0.003","24","6"
"20170602","강변북로","0.036","0.025","0.3","0.004","34",""
"20170602","중구","0.017","0.043","0.2","0.002","23","8"
